@relation 'KDDTrain20DOS-weka.filters.unsupervised.attribute.Remove-R4-8,10-19'
@attribute 'duration' real
@attribute 'src_bytes' real
@attribute 'dst_bytes' real
@attribute 'logged_in' {0,1}
@attribute 'count' real
@attribute 'srv_count' real
@attribute 'serror_rate' real
@attribute 'srv_serror_rate' real
@attribute 'rerror_rate' real
@attribute 'srv_rerror_rate' real
@attribute 'same_srv_rate' real
@attribute 'diff_srv_rate' real
@attribute 'srv_diff_host_rate' real
@attribute 'dst_host_count' real
@attribute 'dst_host_srv_count' real
@attribute 'dst_host_same_srv_rate' real
@attribute 'dst_host_diff_srv_rate' real
@attribute 'dst_host_same_src_port_rate' real
@attribute 'dst_host_srv_diff_host_rate' real
@attribute 'dst_host_serror_rate' real
@attribute 'dst_host_srv_serror_rate' real
@attribute 'dst_host_rerror_rate' real
@attribute 'dst_host_srv_rerror_rate' real
@attribute 'protocol_type' {'1','2','3'}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
0,0,0,0,149,16,1,1,0,0,0.11,0.05,0,255,16,0.06,0.06,0,0,1,1,0,0,1,25,4,1
0,374,471,1,18,32,0,0,0,0,1,0,0.12,38,231,1,0,0.03,0.21,0,0,0.08,0.77,1,25,2,0
0,0,0,0,231,4,0,0,1,1,0.02,0.07,0,255,4,0.02,0.07,0,0,0,0,1,1,1,30,1,1
0,44,81,0,109,110,0,0,0,0,0.99,0.02,0.03,255,240,0.94,0.01,0,0,0,0,0,0,3,12,2,0
0,44,73,0,218,218,0,0,0,0,1,0,0,255,250,0.98,0.01,0.01,0,0,0,0,0,3,12,2,0
0,239,3222,1,2,2,0.5,0.5,0,0,1,0,0,11,11,1,0,0.09,0,0.09,0.09,0,0,1,25,2,0
0,0,0,0,11,6,1,1,0,0,0.55,0.18,0,255,11,0.04,0.07,0,0,1,1,0,0,1,31,4,1
0,0,0,0,237,5,1,1,0,0,0.02,0.06,0,255,5,0.02,0.05,0,0,1,1,0,0,1,25,4,1
0,0,0,0,26,8,1,1,0,0,0.31,0.19,0,255,10,0.04,0.09,0,0,1,1,0,0,1,50,4,1
0,212,2120,1,12,12,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,222,1537,1,21,21,0,0,0,0,1,0,0,21,255,1,0,0.05,0.04,0,0,0,0,1,25,2,0
0,288,1745,1,4,11,0,0,0,0,1,0,0.27,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,241,5,1,1,0,0,0.02,0.06,0,255,5,0.02,0.09,0,0,1,1,0,0,1,50,4,1
0,150,23476,1,2,2,0,0,0,0,1,0,0,65,250,1,0,0.02,0.04,0,0,0,0,1,25,2,0
0,277,841,1,3,5,0,0,0,0,1,0,0.4,43,255,1,0,0.02,0.03,0,0,0,0,1,25,2,0
0,304,1172,1,5,6,0,0,0,0,1,0,0.33,43,255,1,0,0.02,0.05,0,0,0,0,1,25,2,0
0,0,0,0,258,15,1,1,0,0,0.06,0.07,0,255,15,0.06,0.07,0,0,1,1,0,0,1,61,4,1
59,127,18127,1,2,1,0,0,0,0,0.5,1,0,193,1,0.01,0.03,0.01,0,0,0,0,0,1,61,2,0
0,0,0,0,101,1,1,1,0,0,0.01,0.07,0,255,1,0,0.07,0,0,1,1,0,0,1,69,4,1
0,0,0,0,101,7,0.99,1,0,0,0.07,0.08,0,255,7,0.03,0.06,0,0,1,1,0,0,1,25,4,1
0,0,0,0,211,1,1,1,0,0,0,0.07,0,255,1,0,0.08,0,0,1,1,0,0,1,8,4,1
0,0,0,0,277,18,1,1,0,0,0.06,0.05,0,255,3,0.01,0.08,0,0,1,1,0,0,1,34,4,1
0,0,0,0,131,11,1,1,0,0,0.08,0.06,0,186,11,0.06,0.06,0.01,0,1,1,0,0,1,50,4,1
0,0,0,0,129,18,1,1,0,0,0.14,0.05,0,207,18,0.09,0.09,0,0,1,1,0,0,1,50,4,1
0,43,76,0,4,4,0,0,0,0,1,0,0,255,251,0.98,0.01,0,0,0,0,0,0,3,12,2,0
0,285,9091,1,1,1,0,0,0,0,1,0,0,23,100,1,0,0.04,0.06,0,0,0,0.01,1,25,2,0
0,285,6356,1,6,6,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,280,24,1,1,0,0,0.09,0.05,0,255,24,0.09,0.05,0,0,1,1,0,0,1,20,4,1
0,330,2566,1,2,2,0,0,0,0,1,0,0,235,255,1,0,0,0.01,0,0,0,0,1,25,2,0
0,45,74,0,141,141,0,0,0,0,1,0,0,255,166,0.65,0.01,0,0,0,0,0,0,3,12,2,0
0,224,1808,1,19,19,0,0,0,0,1,0,0,23,255,1,0,0.04,0.23,0,0,0.17,0.89,1,25,2,0
0,323,598,1,9,22,0,0,0,0,1,0,0.09,143,255,1,0,0.01,0.02,0,0,0.01,0,1,25,2,0
0,309,1942,1,3,4,0,0,0,0,1,0,0.5,68,255,1,0,0.01,0.04,0,0,0,0,1,25,2,0
0,0,0,0,143,13,1,1,0,0,0.09,0.06,0,255,5,0.02,0.09,0,0,1,1,0,0,1,18,4,1
0,0,0,0,150,20,1,1,0,0,0.13,0.06,0,255,13,0.05,0.07,0,0,1,1,0,0,1,7,4,1
0,0,0,0,187,17,0,0,1,1,0.09,0.06,0,255,17,0.07,0.06,0,0,0,0,1,1,1,50,1,1
0,12,0,1,1,1,0,0,0,0,1,0,0,61,93,0.39,0.05,0.39,0.02,0,0.01,0,0,1,20,2,0
0,44,130,0,58,273,0,0,0,0,1,0,0.01,116,200,0.87,0.02,0.87,0.01,0,0,0.09,0,3,12,2,0
0,287,870,1,5,9,0,0,0,0,1,0,0.33,24,255,1,0,0.04,0.04,0,0,0,0,1,25,2,0
0,28,0,0,67,67,0,0,0,0,1,0,0,255,67,0.26,0.01,0.26,0,0,0,0,0,3,50,2,1
1130,92,1204,0,2,2,0,0,1,1,1,0,0,68,23,0.34,0.03,0.01,0,0.01,0.04,0.26,0.78,1,1,5,0
0,307,1354,1,18,18,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,112,19,1,1,0,0,0.17,0.05,0,255,35,0.14,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,287,3,1,1,0,0,0.01,0.05,0,255,3,0.01,0.05,0,0,1,1,0,0,1,50,4,1
0,0,0,0,122,8,0,0,1,1,0.07,0.07,0,197,8,0.04,0.07,0.01,0,0,0,1,1,1,50,1,1
2,3145,325,1,1,2,0,0,0,0,1,0,1,88,66,0.64,0.03,0.01,0.03,0,0,0,0,1,55,2,0
0,257,289,1,20,20,0,0,0,0,1,0,0,60,255,1,0,0.02,0.03,0,0,0.02,0,1,25,2,0
0,0,0,0,1,1,0,0,1,1,1,0,0,47,255,1,0,0.02,0.09,0,0,1,1,1,25,1,0
0,46,46,0,13,24,0,0,0,0,1,0,0.29,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,0,0,0,252,24,1,1,0,0,0.1,0.05,0,255,24,0.09,0.05,0,0,1,1,0,0,1,38,4,1
0,200,17733,1,32,56,0,0,0,0,1,0,0.05,116,255,1,0,0.01,0.03,0,0,0,0,1,25,2,0
0,44,77,0,121,123,0,0,0,0,1,0,0.02,255,227,0.89,0.01,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,282,6,1,1,0,0,0.02,0.06,0,255,7,0.03,0.06,0,0,1,1,0,0,1,50,4,1
0,312,3222,1,7,10,0,0,0,0,1,0,0.2,255,248,0.97,0.01,0,0,0,0,0,0,1,25,2,0
0,0,0,0,141,12,0,0,1,1,0.09,0.06,0,255,4,0.02,0.07,0,0,0,0,1,1,1,50,1,1
0,0,0,0,252,27,1,0.74,0,0,0.08,0.06,0.07,255,20,0.08,0.06,0,0,1,1,0,0,1,25,4,1
0,235,22150,1,2,2,0,0,0,0,1,0,0,245,255,1,0,0,0.01,0,0,0,0,1,25,2,0
0,233,710,1,6,39,0,0,0,0,1,0,0.05,6,255,1,0,0.17,0.02,0,0,0,0,1,25,2,0
0,0,0,0,107,23,1,1,0,0,0.21,0.05,0,255,23,0.09,0.04,0,0,1,1,0,0,1,35,4,1
0,210,245,1,3,3,0,0,0,0,1,0,0,5,255,1,0,0.2,0.03,0,0,0,0,1,25,2,0
0,0,0,0,16,2,1,1,0,0,0.12,0.12,0,255,2,0.01,0.07,0,0,1,1,0,0,1,67,4,1
0,15377,0,0,23,23,0,0,0,0,1,0,0,251,127,0.51,0.02,0.51,0,0,0,0,0,1,20,2,0
0,320,962,1,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,26,0,1,2,2,0,0,0,0,1,0,0,43,55,0.77,0.05,0.77,0.04,0,0,0,0,1,20,2,0
0,0,0,0,25,10,1,1,0,0,0.4,0.12,0,255,16,0.06,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,281,25,1,1,0,0,0.09,0.05,0,255,25,0.1,0.05,0,0,1,1,0,0,1,10,4,1
0,0,0,0,234,2,1,1,0,0,0.01,0.06,0,255,2,0.01,0.06,0,0,1,1,0,0,1,11,4,1
0,230,414,1,19,21,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0.02,0.02,1,25,2,0
0,374,2638,1,5,5,0.2,0.2,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,269,17,0,0,1,1,0.06,0.06,0,255,17,0.07,0.06,0,0,0,0,1,1,1,11,3,1
0,0,0,0,266,13,1,1,0,0,0.05,0.06,0,255,13,0.05,0.08,0,0,1,1,0,0,1,50,4,1
0,205,1931,1,21,21,0,0,0,0,1,0,0,21,255,1,0,0.05,0.01,0,0,0,0,1,25,2,0
0,246,12621,1,3,4,0,0,0,0,1,0,0.5,197,255,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,0,0,0,191,10,1,1,0,0,0.05,0.07,0,255,10,0.04,0.08,0,0,1,1,0,0,1,19,4,1
0,247,2417,1,1,1,0,0,0,0,1,0,0,13,255,1,0,0.08,0.02,0,0,0,0,1,25,2,0
0,0,0,0,289,18,1,1,0,0,0.06,0.06,0,255,18,0.07,0.06,0,0,1,1,0,0,1,6,4,1
0,0,0,0,255,25,1,1,0,0,0.1,0.05,0,255,25,0.1,0.05,0,0,1,1,0,0,1,40,4,1
0,0,0,0,119,17,1,1,0,0,0.14,0.06,0,21,17,0.81,0.14,0.05,0,1,1,0,0,1,50,4,1
0,0,0,0,269,15,0,0,1,1,0.06,0.05,0,255,15,0.06,0.06,0,0,0,0,1,1,1,50,1,1
0,224,1493,1,12,25,0,0,0,0,1,0,0.12,27,255,1,0,0.04,0.01,0,0,0,0,1,25,2,0
1200,146,105,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.58,0.96,0,0,0,0,0,3,45,2,0
0,132,0,0,6,1,0,0,0,0,0.17,0.33,0,255,6,0.02,0.01,0.02,0,0,0,0,0,2,66,2,0
0,520,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,0,0,0,285,7,1,1,0,0,0.02,0.06,0,255,5,0.02,0.07,0,0,1,1,0,0,1,8,4,1
0,0,0,0,177,16,1,1,0,0,0.09,0.07,0,255,16,0.06,0.09,0,0,1,1,0,0,1,50,4,1
0,45,70,0,146,146,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,244,1215,1,8,12,0,0,0,0,1,0,0.33,187,255,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,5891,0,0,17,17,0,0,0,0,1,0,0,115,57,0.5,0.05,0.5,0,0,0,0,0,1,20,2,0
0,285,5790,1,20,27,0,0,0,0,1,0,0.11,182,255,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,16787,0,0,11,1,0,0,0,0,0.09,0.27,0,20,1,0.05,0.2,0.85,0,0,0,0,0,1,45,2,0
0,203,56215,1,2,2,0,0,0,0,1,0,0,34,255,1,0,0.03,0.06,0,0,0,0,1,25,2,0
0,235,7522,1,3,6,0,0,0,0,1,0,0.33,3,255,1,0,0.33,0.05,0,0,0,0,1,25,2,0
0,45,125,0,75,154,0,0,0,0,0.97,0.04,0.01,255,239,0.94,0.01,0,0,0,0,0,0,3,12,2,0
0,1032,0,0,511,510,0,0,0,0,1,0,0,255,128,0.5,0.05,0.5,0,0,0,0,0,2,16,2,1
0,0,0,0,155,20,1,1,0,0,0.13,0.06,0,255,20,0.08,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,30,13,1,1,0,0,0.43,0.1,0,255,13,0.05,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,158,6,1,1,0,0,0.04,0.06,0,255,16,0.06,0.07,0,0,1,1,0,0,1,50,4,1
0,816,327,1,1,1,0,0,0,0,1,0,0,15,158,0.93,0.13,0.07,0.02,0,0,0,0,1,55,2,0
0,165,14328,1,3,7,0,0,0,0,1,0,0.43,6,96,1,0,0.17,0.1,0,0.01,0,0,1,25,2,0
0,46,76,0,139,141,0,0,0,0,1,0,0.01,255,228,0.89,0.01,0.01,0,0,0,0,0,3,12,2,0
0,324,2165,1,15,15,0,0,0,0,1,0,0,181,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,0,0,0,259,6,0,0,1,1,0.02,0.07,0,255,6,0.02,0.07,0,0,0,0,1,1,1,61,3,1
0,212,984,1,36,36,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,1032,0,0,511,511,0,0,0,0,1,0,0,255,243,0.95,0.01,0.95,0,0,0,0.01,0,2,16,2,1
0,181,0,0,2,1,0,0,0,0,0.5,1,0,255,5,0.02,0.01,0.03,0,0,0,0,0,2,66,2,0
0,1032,0,0,511,511,0,0,0,0,1,0,0,255,43,0.17,0.21,0.17,0,0,0,0,0,2,16,2,1
0,0,0,0,198,7,1,1,0,0,0.04,0.06,0,255,7,0.03,0.06,0,0,1,1,0,0,1,34,4,1
0,224,14593,1,4,13,0,0,0,0,1,0,0.15,21,255,1,0,0.05,0.04,0,0,0,0,1,25,2,0
0,223,6476,1,1,7,0,0,0,0,1,0,0.29,14,255,1,0,0.07,0.01,0,0,0,0,1,25,2,0
0,11,0,1,2,2,0,0,0,0,1,0,0,23,44,0.17,0.09,0.17,0.05,0,0,0,0,1,20,2,0
0,0,0,0,120,6,0,0,1,1,0.05,0.06,0,255,6,0.02,0.07,0,0,0,0,1,1,1,18,3,1
0,0,0,0,239,23,1,1,0,0,0.1,0.05,0,255,23,0.09,0.07,0,0,1,1,0,0,1,50,4,1
2,2194619,0,0,2,2,0,0,0,0,1,0,0,66,41,0.18,0.06,0.18,0.05,0,0,0,0,1,20,2,0
0,0,0,0,231,7,1,1,0,0,0.03,0.06,0,255,18,0.07,0.06,0,0,1,1,0,0,1,56,4,1
0,36,52,0,3,8,0,0,0,0,1,0,0.5,255,236,0.93,0.01,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,103,3,1,1,0,0,0.03,0.07,0,255,3,0.01,0.09,0,0,1,1,0,0,1,50,4,1
0,0,0,0,7,7,1,1,0,0,1,0,0,255,55,0.22,0.02,0,0,1,1,0,0,1,20,4,1
0,0,0,0,278,7,1,1,0,0,0.03,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0,1,61,4,1
1,1484,335,1,1,1,0,0,0,0,1,0,0,78,123,0.45,0.05,0.01,0.02,0,0,0.01,0.02,1,55,2,0
0,0,0,0,273,18,1,1,0,0,0.07,0.04,0,255,18,0.07,0.05,0,0,1,1,0,0,1,5,4,1
0,0,0,0,204,5,1,1,0,0,0.02,0.07,0,255,6,0.02,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,212,6,1,1,0,0,0.03,0.08,0,255,6,0.02,0.08,0,0,1,1,0,0,1,22,4,1
0,215,3814,1,15,15,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,278,8596,1,15,15,0,0,0,0,1,0,0,22,255,1,0,0.05,0.02,0,0,0,0,1,25,2,0
0,0,0,0,226,12,1,1,0,0,0.05,0.06,0,255,11,0.04,0.07,0,0,1,1,0,0,1,50,4,1
9,103,2822,1,1,1,0,0,0,0,1,0,0,12,3,0.08,0.25,0.08,1,0,0.33,0,0,1,61,2,0
0,59,0,1,21,1,0.05,0,0,0,0.05,0.38,0,58,1,0.02,0.19,0.57,0,0.02,0,0,0,1,45,2,0
0,0,0,0,296,23,1,1,0,0,0.08,0.05,0,255,23,0.09,0.05,0,0,1,1,0,0,1,3,4,1
0,0,0,0,245,10,1,1,0,0,0.04,0.05,0,255,10,0.04,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,256,18,0,0,1,1,0.07,0.05,0,255,18,0.07,0.07,0,0,0,0,1,1,1,12,1,1
0,44,44,0,107,107,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,0,0,0,290,4,1,1,0,0,0.01,0.06,0,255,8,0.03,0.07,0,0,1,1,0,0,1,5,4,1
0,0,0,0,145,21,1,1,0,0,0.14,0.04,0,255,21,0.08,0.05,0,0,1,1,0,0,1,8,4,1
0,0,0,0,1,2,0,0,1,1,1,0,1,2,114,1,0,0.5,0.17,0,0,1,1,1,25,1,0
0,0,0,0,2,2,0,0,1,1,1,0,0,50,255,1,0,0.02,0.21,0,0,1,1,1,25,1,0
0,0,0,0,273,20,1,1,0,0,0.07,0.04,0,255,20,0.08,0.05,0,0,1,1,0,0,1,50,4,1
265,54,40,0,1,1,0,0,0,0,1,0,0,18,18,1,0,0.89,0,0,0,0,0,3,12,2,0
0,0,0,0,297,24,1,1,0,0,0.08,0.05,0,255,24,0.09,0.05,0,0,1,1,0,0,1,6,4,1
0,0,0,0,16,9,1,1,0,0,0.56,0.19,0,255,9,0.04,0.07,0,0,1,1,0,0,1,39,4,1
0,0,0,0,107,4,1,1,0,0,0.04,0.07,0,8,4,0.5,0.38,0.12,0,1,1,0,0,1,50,4,1
0,0,0,0,142,12,1,1,0,0,0.08,0.06,0,255,5,0.02,0.07,0,0,1,1,0,0,1,7,4,1
0,215,1722,1,14,14,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,175337,0,1,1,1,0,0,0,0,1,0,0,166,110,0.47,0.04,0.47,0.02,0,0,0,0,1,20,2,0
0,0,0,0,278,16,1,1,0,0,0.06,0.06,0,255,15,0.06,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,244,9,0,0,1,1,0.04,0.07,0,255,9,0.04,0.07,0,0,0,0,1,1,1,34,1,1
0,0,0,0,132,7,1,1,0,0,0.05,0.07,0,255,14,0.05,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,10,3,1,1,0,0,0.3,0.4,0,255,12,0.05,0.09,0,0,1,1,0,0,1,41,4,1
0,44,135,0,72,151,0,0,0,0,0.97,0.04,0.01,255,237,0.93,0.01,0,0,0,0,0,0,3,12,2,0
0,233,1749,1,10,10,0,0,0,0,1,0,0,126,255,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,262,680,1,1,4,0,0,0,0.25,1,0,0.75,77,255,1,0,0.01,0.02,0,0.01,0,0,1,25,2,0
0,333,14206,1,1,1,0,0,0,0,1,0,0,40,255,1,0,0.03,0.05,0.03,0,0,0,1,25,2,0
0,0,0,0,1,1,0,0,1,1,1,0,0,1,251,1,0,1,0.05,0,0,1,0.45,1,25,1,0
0,0,0,0,167,8,0,0,1,1,0.05,0.07,0,255,8,0.03,0.07,0,0,0,0,1,1,1,39,1,1
0,0,0,0,1,1,0,0,1,1,1,0,0,19,255,1,0,0.05,0.08,0,0,1,0.89,1,25,1,0
0,0,0,0,211,18,0,0,1,1,0.09,0.07,0,255,18,0.07,0.08,0,0,0,0,1,1,1,5,1,1
0,316,3825,1,12,12,0,0,0,0,1,0,0,137,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,187,590,1,1,38,0,0,0,0,1,0,0.08,51,255,1,0,0.02,0.04,0,0,0,0,1,25,2,0
0,9178,0,1,8,10,0,0,0,0,1,0,0.2,255,96,0.38,0.02,0.38,0,0,0,0.02,0,1,20,2,0
778,147,105,0,1,1,0,0,0,0,1,0,0,255,1,0,0.63,0.88,0,0,0,0,0,3,45,2,0
0,0,0,0,100,2,1,1,0,0,0.02,0.07,0,255,2,0.01,0.06,0,0,1,1,0,0,1,70,4,1
0,316,955,1,13,17,0,0,0,0,1,0,0.18,76,255,1,0,0.01,0.03,0,0,0,0,1,25,2,0
0,148,14506,1,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,304,1918,1,6,6,0,0,0,0,1,0,0,90,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,222,10707,1,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,115,20,1,1,0,0,0.17,0.05,0,255,20,0.08,0.07,0,0,1,1,0,0,1,54,4,1
0,0,0,0,100,18,1,1,0,0,0.18,0.06,0,255,20,0.08,0.06,0,0,1,1,0,0,1,35,4,1
0,0,0,0,110,7,1,1,0,0,0.06,0.07,0,255,7,0.03,0.06,0,0,1,1,0,0,1,50,4,1
0,241,807,1,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,279,10,0,0,1,1,0.04,0.06,0,255,10,0.04,0.07,0,0,0,0,1,1,1,36,1,1
0,250,2577,1,5,9,0,0,0,0,1,0,0.44,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,270,17,0,0,1,1,0.06,0.07,0,255,17,0.07,0.07,0,0,0,0,1,1,1,22,1,1
0,0,0,0,222,1,1,1,0,0,0,0.07,0,255,5,0.02,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,190,1,0.99,1,0.01,0,0.01,0.07,0,255,1,0,0.07,0,0,1,1,0,0,1,3,4,1
0,0,0,0,42,9,1,1,0,0,0.21,0.1,0,255,23,0.09,0.06,0.01,0,1,1,0,0,1,61,4,1
0,0,0,0,144,11,1,1,0,0,0.08,0.06,0,255,3,0.01,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,120,3,1,1,0,0,0.03,0.07,0,255,3,0.01,0.07,0,0,1,1,0,0,1,25,4,1
0,0,0,0,1,1,0,0,1,1,1,0,0,3,7,1,0,0.33,0.43,0,0,1,1,1,25,1,0
0,0,0,0,105,20,1,1,0,0,0.19,0.06,0,255,20,0.08,0.07,0,0,1,1,0,0,1,42,4,1
0,28,0,0,83,82,0.01,0,0,0,0.99,0.02,0,255,82,0.32,0.01,0.32,0,0,0,0,0,3,50,2,1
0,0,0,0,128,18,0,0,1,1,0.14,0.05,0,255,18,0.07,0.05,0,0,0,0,1,1,1,50,1,1
0,8766,0,1,6,6,0,0,0,0,1,0,0,255,23,0.09,0.02,0.09,0,0,0,0.76,0,1,20,2,0
0,301,3010,1,10,16,0,0,0,0,1,0,0.19,92,255,1,0,0.01,0.01,0,0,0.02,0.01,1,25,2,0
0,206,1496,1,2,2,0,0,0,0,1,0,0,2,255,1,0,0.5,0.02,0,0,0,0,1,25,2,0
0,0,0,0,203,2,1,1,0,0,0.01,0.07,0,255,2,0.01,0.08,0,0,1,1,0,0,1,6,4,1
0,347,1406,1,6,14,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,354,398,1,2,3,0,0,0,0,1,0,0.67,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,44,76,0,170,170,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,280,25,1,1,0,0,0.09,0.05,0,255,25,0.1,0.05,0,0,1,1,0,0,1,60,4,1
0,217,537,1,19,19,0,0,0,0,1,0,0,44,255,1,0,0.02,0.05,0.02,0.01,0,0,1,25,2,0
0,28,0,0,91,89,0.01,0,0.01,0,0.98,0.03,0,255,89,0.35,0.02,0.35,0,0,0,0.49,0,3,50,2,1
0,0,0,0,217,16,1,1,0,0,0.07,0.06,0,255,19,0.07,0.05,0,0,1,1,0,0,1,50,4,1
0,350,719,1,41,41,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,212,23,1,1,0,0,0.11,0.06,0,255,23,0.09,0.05,0,0,1,1,0,0,1,50,4,1
0,12286,0,1,4,4,0,0,0,0,1,0,0,140,54,0.24,0.04,0.24,0.04,0,0,0,0,1,20,2,0
0,0,0,0,273,15,1,1,0,0,0.05,0.06,0,255,15,0.06,0.07,0,0,1,1,0,0,1,67,4,1
0,44,44,0,114,194,0,0,0,0,1,0,0.01,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,44,75,0,196,196,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,143,14,1,1,0,0,0.1,0.06,0,255,14,0.05,0.07,0,0,1,1,0,0,1,42,4,1
0,208,2181,1,5,10,0,0,0,0,1,0,0.3,5,255,1,0,0.2,0.02,0,0,0,0,1,25,2,0
0,0,0,0,262,21,1,1,0,0,0.08,0.05,0,255,21,0.08,0.05,0,0,1,1,0,0,1,70,4,1
1,729,379,1,2,2,0,0,0,0,1,0,0,29,231,0.9,0.1,0.03,0.02,0,0,0,0,1,55,2,0
0,227,3971,1,1,4,0,0,0,0,1,0,0.5,1,255,1,0,1,0.01,0,0,0,0,1,25,2,0
0,235,1075,1,7,7,0,0,0,0,1,0,0,255,249,0.98,0.01,0,0,0,0,0,0,1,25,2,0
0,0,0,0,132,17,1,1,0,0,0.13,0.06,0,255,17,0.07,0.09,0,0,1,1,0,0,1,39,4,1
0,0,0,0,269,9,1,1,0,0,0.03,0.07,0,255,9,0.04,0.08,0,0,1,1,0,0,1,69,4,1
0,28,0,0,52,51,0,0,0.02,0,0.98,0.04,0,255,51,0.2,0.02,0.2,0,0,0,0.6,0,3,50,2,1
0,322,642,1,7,8,0,0,0,0,1,0,0.25,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,43,127,0,70,149,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
10264,145,105,0,2,2,0,0,0,0,1,0,0,255,4,0.02,0.46,0.82,0,0,0,0,0,3,45,2,0
0,852,439,1,1,2,0,0,0,0,1,0,1,210,81,0.29,0.02,0,0.02,0,0,0.01,0.02,1,55,2,0
0,0,0,0,260,16,1,1,0,0,0.06,0.06,0,255,1,0,0.1,0,0,1,1,0,0,1,50,4,1
0,367,1699,1,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,133,18,1,1,0,0,0.14,0.06,0,255,38,0.15,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,137,2,0,0,1,1,0.01,0.07,0,255,1,0,0.07,0,0,0,0,1,1,1,59,1,1
0,0,0,0,76,24,1,1,0,0,0.32,0.07,0,255,24,0.09,0.05,0,0,1,1,0,0,1,50,4,1
0,0,0,0,210,8,1,1,0,0,0.04,0.07,0,255,8,0.03,0.08,0,0,1,1,0,0,1,50,4,1
0,230,2316,1,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,233,6634,1,4,6,0,0,0,0,1,0,0.5,32,193,1,0,0.03,0.08,0,0,0,0,1,25,2,0
