@relation 'KDDTest21R2L-weka.filters.unsupervised.attribute.Remove-R5-6,10,12-18,22-26,37-38'
@attribute 'duration'  real
@attribute 'src_bytes'  real
@attribute 'dst_bytes'  real
@attribute 'land' {0,1}
@attribute 'hot' real
@attribute 'num_failed_logins'  real
@attribute 'logged_in' {0,1}
@attribute 'root_shell'  real
@attribute 'is_guest_login' {0,1}
@attribute 'count'  real
@attribute 'srv_count'  real
@attribute 'diff_srv_rate'  real
@attribute 'srv_diff_host_rate'  real
@attribute 'dst_host_count'  real
@attribute 'dst_host_srv_count'  real
@attribute 'dst_host_same_srv_rate'  real
@attribute 'dst_host_diff_srv_rate'  real
@attribute 'dst_host_same_src_port_rate'  real
@attribute 'dst_host_srv_diff_host_rate'  real
@attribute 'dst_host_serror_rate'  real
@attribute 'dst_host_srv_serror_rate'  real
@attribute 'protocol_type' {1,2,3}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
41,131,200,0,0,2,0,0,0,1,1,0,0,156,22,0.14,0.04,0.01,0,0,0,1,61,2,1
0,28,0,0,0,0,0,0,0,70,70,0,0,255,70,0.27,0.02,0.27,0,0,0,3,50,2,0
0,1,0,0,0,0,0,0,0,150,6,0.49,0,255,6,0.02,0.68,1,0,0,0,3,45,2,0
281,163,601,0,2,0,1,0,1,1,1,0,0,255,13,0.05,0.72,0,0,0,0,1,20,2,1
0,44,71,0,0,0,0,0,0,208,208,0,0,255,255,1,0,0.01,0,0,0,3,12,2,0
4,32,93,0,0,0,1,0,0,1,1,0,0,202,183,0.91,0.01,0,0,0,0,1,48,2,1
0,12,0,0,0,0,0,0,0,2,2,0,0,6,12,1,0,1,0.17,0,0,1,20,2,1
280,283618,0,0,0,0,0,0,0,1,1,0,0,8,7,0.88,0.25,0.88,0,0,0,1,20,2,1
65,168,16373,0,0,0,1,0,0,1,1,0,0,1,2,1,0,1,1,0,0,1,61,2,0
0,127,174,0,0,1,0,0,0,2,2,0,0,255,255,1,0,0,0,0,0,1,61,2,1
0,1058,326,0,0,0,1,0,0,1,6,0,1,255,118,0.46,0.03,0,0,0,0,1,55,2,0
0,120,188,0,0,1,0,0,0,2,2,0,0,255,93,0.36,0.02,0,0,0,0,1,61,2,1
0,43,43,0,0,0,0,0,0,2,4,0,0.5,255,232,0.91,0.01,0.01,0,0,0,3,12,2,0
0,45,45,0,0,0,0,0,0,96,176,0,0.01,255,255,1,0,0.01,0,0,0,3,12,2,0
0,125,174,0,0,1,0,0,0,2,2,0,0,255,114,0.45,0.02,0,0,0,0,1,61,2,1
0,1,1,0,0,0,0,0,0,133,12,0.74,0,255,12,0.05,0.89,1,0,0,0,3,50,2,0
0,55,57,0,0,0,0,0,0,509,509,0,0,255,255,1,0,1,0,0,0,3,50,2,0
0,119,174,0,0,1,0,0,0,1,1,0,0,255,254,1,0.01,0,0,0.02,0.02,1,61,2,1
0,51,8371,0,2,0,1,1,0,1,1,0,0,255,227,0.89,0.02,0,0,0,0,1,25,2,1
4,32,93,0,0,0,1,0,0,1,1,0,0,240,221,0.92,0.01,0,0,0,0,1,48,2,1
0,56,55,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.83,0,0,0,3,50,2,0
0,50,47,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.87,0,0,0,3,50,2,0
0,105,147,0,0,0,0,0,0,2,2,0,0,255,254,1,0.01,0,0,0,0,3,50,2,1
0,40008,0,0,0,0,0,0,0,3,3,0,0,88,88,1,0,1,0,0,0,2,16,2,0
0,55,54,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.98,0,0,0,3,50,2,0
0,28,0,0,0,0,0,0,0,82,82,0,0,102,82,0.8,0.03,0.8,0,0,0,3,50,2,0
0,303,1075,0,0,0,1,0,0,1,1,0,0,255,54,0.21,0.02,0,0,0,0,1,25,2,0
0,41,0,0,0,0,0,0,0,4,4,0,0,255,254,1,0.01,0,0,0,0,3,50,2,1
0,304,2698,0,0,0,1,0,0,1,1,0,0,255,171,0.67,0.23,0,0,0.01,0,1,25,2,0
0,40008,0,0,0,0,0,0,0,3,3,0,0,57,57,1,0,1,0,0,0,2,16,2,0
0,105,105,0,0,0,0,0,0,1,1,0,0,255,253,0.99,0.01,0,0,0,0,3,50,2,1
4,28,103,0,0,0,1,0,0,1,1,0,0,255,214,0.84,0.02,0,0,0,0,1,48,2,1
0,45,45,0,0,0,0,0,0,123,196,0.02,0.01,255,254,1,0.01,0.01,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,1,1,0,0,5,1,0.2,0.6,0.2,0,0,0,1,45,2,1
0,44,78,0,0,0,0,0,0,211,211,0,0,255,255,1,0,0.01,0,0,0,3,12,2,0
0,12,0,0,0,0,0,0,0,1,1,0,0,206,47,0.23,0.04,0.23,0,0,0,1,20,2,1
0,26,157,0,0,1,0,0,1,1,1,0,0,242,121,0.5,0.02,0,0,0,0,1,20,2,1
0,1,0,0,0,0,0,0,0,64,3,0.75,0,255,3,0.01,0.54,0.96,0,0,0,3,45,2,0
0,75,44,0,0,0,0,0,0,176,176,0,0,103,80,0.78,0.02,0.07,0,0,0,3,12,2,0
0,105,146,0,0,0,0,0,0,1,1,0,0,247,246,1,0.01,0,0,0,0,3,50,2,1
5,32,93,0,0,0,1,0,0,1,1,0,0,3,6,1,0,0.33,0.5,0,0,1,48,2,1
5,32,93,0,0,0,1,0,0,1,1,0,0,176,158,0.89,0.02,0.01,0.01,0,0,1,48,2,1
0,53,55,0,0,0,0,0,0,508,508,0,0,255,255,1,0,0.94,0,0,0,3,50,2,0
0,12,0,0,0,0,0,0,0,1,1,0,0,32,9,0.28,0.06,0.28,0,0,0,1,20,2,1
0,46,128,0,0,0,0,0,0,122,202,0.02,0.01,255,254,1,0.01,0,0,0,0,3,12,2,0
0,26,157,0,0,1,0,0,1,1,2,0,1,100,54,0.54,0.04,0.01,0,0,0,1,20,2,1
4,32,93,0,0,0,1,0,0,1,1,0,0,64,62,0.95,0.03,0.02,0.03,0,0,1,48,2,1
280,283618,0,0,0,0,0,0,0,2,2,0,0,13,20,0.92,0.15,0.92,0.1,0,0,1,20,2,1
0,53,51,0,0,0,0,0,0,185,185,0,0,255,255,1,0,0.72,0,0,0,3,50,2,0
4,32,93,0,0,0,1,0,0,1,1,0,0,154,136,0.88,0.02,0.01,0.01,0,0,1,48,2,1
0,1199,0,0,0,0,0,0,0,2,2,0,0,246,52,0.21,0.02,0.21,0,0,0,1,20,2,0
0,54,50,0,0,0,0,0,0,203,203,0,0,255,255,1,0,0.79,0,0,0,3,50,2,0
0,46,75,0,0,0,0,0,0,369,374,0.01,0.01,255,255,1,0,0,0,0,0,3,12,2,0
0,125,174,0,0,1,0,0,0,1,1,0,0,255,116,0.45,0.02,0,0,0,0,1,61,2,1
0,44,128,0,0,0,0,0,0,145,225,0,0.01,255,255,1,0,0,0,0,0,3,12,2,0
0,46,43,0,0,0,0,0,0,71,71,0,0,255,255,1,0,0.46,0,0,0,3,50,2,0
0,12,0,0,0,0,0,0,0,1,1,0,0,172,34,0.2,0.04,0.2,0,0,0,1,20,2,1
0,52,50,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.84,0,0,0,3,50,2,0
4497,831,6385,0,0,0,0,0,0,2,1,1,0,31,7,0.23,0.06,0.03,0,0,0,1,1,5,0
0,6601,0,0,0,0,0,0,0,17,17,0,0,208,57,0.27,0.02,0.27,0,0,0,1,20,2,0
0,122,174,0,0,1,0,0,0,1,1,0,0,255,88,0.35,0.02,0,0,0,0,1,61,2,1
0,1,1,0,0,0,0,0,0,66,3,0.67,0,255,3,0.01,0.73,0.97,0,0,0,3,50,2,0
4,28,93,0,0,0,1,0,0,2,1,1,0,255,246,0.96,0.02,0,0,0,0,1,48,2,1
0,26,157,0,0,1,0,0,1,1,1,0,0,240,120,0.5,0.03,0,0,0,0,1,20,2,1
1,35,130,0,0,0,1,0,0,1,2,0,1,220,6,0.02,0.03,0,0.33,0,0,1,48,2,0
0,44,130,0,0,0,0,0,0,70,150,0.03,0.01,255,236,0.93,0.01,0,0,0,0,3,12,2,0
9,118,2380,0,0,0,1,0,0,1,1,0,0,32,14,0.44,0.09,0.03,0,0,0,1,61,2,1
0,687,0,0,0,0,0,0,0,1,1,0,0,8,1,0.12,0.25,0.12,0,0,0,1,20,2,0
282,166,601,0,2,0,1,0,1,1,1,0,0,214,70,0.33,0.03,0,0,0,0,1,20,2,1
0,12,0,0,0,0,0,0,0,1,1,0,0,1,8,1,0,1,0.38,0,0,1,20,2,1
0,105,147,0,0,0,0,0,0,1,1,0,0,204,202,0.99,0.01,0,0,0,0,3,50,2,1
75,112,17216,0,0,0,1,0,0,1,1,0,0,119,1,0.01,0.06,0.01,0,0,0,1,61,2,0
283,154,591,0,2,0,1,0,1,1,1,0,0,14,12,0.86,0.14,0.07,0,0,0,1,20,2,1
0,105,146,0,0,0,0,0,0,3,1,0.67,0,255,252,0.99,0.01,0,0,0,0,3,50,2,1
0,54,54,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.87,0,0,0,3,50,2,0
282,159,597,0,2,0,1,0,1,1,1,0,0,221,12,0.05,0.68,0,0,0,0,1,20,2,1
0,28,0,0,0,0,0,0,0,29,29,0,0,49,29,0.59,0.06,0.59,0,0,0,3,50,2,0
0,30,217,0,0,0,1,0,0,1,1,0,0,255,8,0.03,0.02,0,0,0,0,1,48,2,1
0,49,0,0,0,0,0,0,0,1,1,0,0,255,255,1,0,0.01,0,0,0,3,50,2,1
6,30,93,0,0,0,1,0,0,1,1,0,0,255,251,0.98,0.01,0,0,0,0,1,48,2,1
282,162,599,0,2,0,1,0,1,1,1,0,0,30,24,0.8,0.1,0.03,0,0,0,1,20,2,1
282,162,599,0,2,0,1,0,1,1,1,0,0,255,14,0.05,0.02,0,0,0.18,0,1,20,2,1
0,12,0,0,0,0,0,0,0,1,1,0,0,5,21,1,0,1,0.14,0,0,1,20,2,1
282,162,597,0,2,0,1,0,1,1,1,0,0,255,102,0.4,0.03,0,0,0,0,1,20,2,1
4,28,93,0,0,0,1,0,0,1,1,0,0,255,195,0.76,0.02,0.01,0,0,0,1,48,2,1
0,44,112,0,0,0,0,0,0,1,2,0,1,255,231,0.91,0.01,0,0,0,0,3,12,2,0
0,45,138,0,0,0,0,0,0,139,218,0,0.01,255,255,1,0,0,0,0,0,3,12,2,0
0,75,46,0,0,0,0,0,0,279,279,0,0,206,183,0.89,0.01,0.53,0,0,0,3,12,2,0
0,54,56,0,0,0,0,0,0,510,510,0,0,255,255,1,0,0.87,0,0,0,3,50,2,0
0,11,0,0,0,0,0,0,0,2,2,0,0,255,4,0.02,0.02,0.02,0,0.87,0,1,20,2,0
6,154,300,0,0,4,0,0,0,1,1,0,0,255,1,0,0.02,0,0,0,0,1,61,2,1
0,105,146,0,0,0,0,0,0,2,2,0,0,9,9,1,0,0.11,0,0,0,3,50,2,1
282,161,597,0,2,0,1,0,1,1,1,0,0,255,105,0.41,0.03,0,0,0,0,1,20,2,1
0,54,52,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.78,0,0,0,3,50,2,0
0,234,1075,0,0,0,1,0,0,7,7,0,0,255,227,0.89,0.01,0,0,0,0,1,25,2,0
0,0,83,0,0,0,1,0,0,1,1,0,0,169,190,0.81,0.02,0.01,0.01,0,0,1,55,2,0
0,52,52,0,0,0,0,0,0,509,509,0,0,255,255,1,0,0.83,0,0,0,3,50,2,0
4,26,93,0,0,0,1,0,0,1,1,0,0,245,226,0.92,0.01,0,0,0,0,1,48,2,1
283,158,595,0,2,0,1,0,1,1,1,0,0,255,93,0.36,0.03,0,0,0.02,0,1,20,2,1
0,54,51,0,0,0,0,0,0,373,373,0,0,255,255,1,0,1,0,0,0,3,50,2,0
0,12,0,0,0,0,0,0,0,1,1,0,0,116,17,0.08,0.02,0.08,0.12,0,0,1,20,2,1
0,43,0,0,0,0,0,0,0,3,3,0,0,255,253,0.99,0.01,0.01,0,0,0,3,50,2,1
0,122,174,0,0,1,0,0,0,1,1,0,0,255,62,0.24,0.02,0,0,0,0,1,61,2,1
0,105,145,0,0,0,0,0,0,2,2,0,0,255,255,1,0,0,0,0,0,3,50,2,0
0,105,146,0,0,0,0,0,0,3,3,0,0,255,255,1,0,0.02,0,0,0,3,50,2,0
282,160,597,0,2,0,1,0,1,1,1,0,0,255,5,0.02,0.25,0,0,0,0,1,20,2,1
0,244,1752,0,0,0,1,0,0,4,4,0,0,255,255,1,0,0,0,0,0,1,25,2,0
282,164,601,0,2,0,1,0,1,1,1,0,0,255,108,0.42,0.03,0.01,0,0,0,1,20,2,1
4,32,93,0,0,0,1,0,0,1,1,0,0,220,201,0.91,0.01,0,0,0,0,1,48,2,1
0,53,50,0,0,0,0,0,0,144,144,0,0,255,255,1,0,0.75,0,0,0,3,50,2,0
0,26,157,0,0,1,0,0,1,1,1,0,0,51,25,0.49,0.08,0.02,0,0,0,1,20,2,1
0,337,286,0,0,0,1,0,0,2,2,0,0,255,224,0.88,0.02,0,0,0,0,1,25,2,0
22,211,1247,0,1,0,1,0,0,5,5,0,0,5,255,1,0,0.2,0.02,0,0,1,25,2,0
0,105,147,0,0,0,0,0,0,2,2,0,0,255,253,0.99,0.01,0.01,0,0,0,3,50,2,0
1,14241,922,0,0,0,1,0,0,1,1,0,0,255,1,0,0.02,0,0,0,0,1,55,2,0
0,124,174,0,0,1,0,0,0,1,1,0,0,255,92,0.36,0.02,0,0,0,0,1,61,2,1
280,283618,0,0,0,0,0,0,0,2,2,0,0,4,4,1,0,1,0,0,0,1,20,2,1
4,26,93,0,0,0,1,0,0,1,1,0,0,173,155,0.89,0.02,0.01,0.01,0,0,1,48,2,1
4,32,93,0,0,0,1,0,0,1,1,0,0,38,38,0.97,0.05,0.03,0.05,0,0,1,48,2,1
20741,146,105,0,0,0,0,0,0,1,1,0,0,255,7,0.03,0.06,0.18,0,0,0,3,45,2,0
0,0,83,0,0,0,1,0,0,1,1,0,0,252,187,0.73,0.02,0,0.01,0,0,1,55,2,0
28,6291668,0,0,0,0,0,0,0,1,1,0,0,6,51,0.17,0.67,0.17,0.04,0,0,1,20,2,0
0,613,392,0,0,0,1,0,0,1,5,0,1,255,1,0,0.08,0,0,0,0,1,55,2,0
0,48,0,0,0,0,0,0,0,2,2,0,0,18,81,0.89,0.11,0.89,0.04,0,0,1,20,2,0
0,124,174,0,0,1,0,0,0,1,1,0,0,255,26,0.1,0.02,0,0,0,0,1,61,2,1
0,53,51,0,0,0,0,0,0,279,279,0,0,255,255,1,0,0.99,0,0,0,3,50,2,0
0,105,147,0,0,0,0,0,0,3,3,0,0,255,254,1,0.01,0,0,0,0,3,50,2,1
0,105,146,0,0,0,0,0,0,2,2,0,0,255,252,0.99,0.01,0.01,0,0,0,3,50,2,1
280,283618,0,0,0,0,0,0,0,1,1,0,0,3,25,1,0,1,0.16,0,0,1,20,2,1
0,52,54,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.95,0,0,0,3,50,2,0
0,41,0,0,0,0,0,0,0,3,3,0,0,255,254,1,0.01,0,0,0,0,3,50,2,1
0,105,0,0,0,0,0,0,0,4,4,0,0,255,255,1,0,0.01,0,0,0,3,50,2,0
4,123,178,0,0,1,0,0,0,1,1,0,0,22,6,0.27,0.14,0.05,0,0,0,1,61,3,1
282,160,597,0,2,0,1,0,1,1,1,0,0,255,111,0.44,0.03,0,0,0,0,1,20,2,1
282,161,599,0,2,0,1,0,1,1,1,0,0,232,117,0.5,0.03,0,0,0,0,1,20,2,1
60,132,178,0,0,1,0,0,0,1,1,0,0,255,5,0.02,0.35,0,0,0.01,0.2,1,61,7,1
0,123,174,0,0,1,0,0,0,1,1,0,0,255,255,1,0,0,0,0.01,0.01,1,61,2,1
0,263,1490,0,0,0,1,0,0,1,1,0,0,255,229,0.9,0.01,0,0,0,0,1,25,2,0
0,30,217,0,0,0,1,0,0,1,1,0,0,255,1,0,0.01,0,0,0.01,0,1,48,2,1
0,105,146,0,0,0,0,0,0,1,1,0,0,183,183,1,0,0.01,0,0,0,3,50,2,1
0,0,83,0,0,0,1,0,0,1,2,0,1,222,187,0.72,0.02,0,0.01,0,0,1,55,2,0
0,226,1035,0,0,0,1,0,0,3,3,0,0,29,255,1,0,0.03,0.04,0.03,0,1,25,2,0
0,41,0,0,0,0,0,0,0,5,5,0,0,255,254,1,0.01,0,0,0,0,3,50,2,1
281,160,599,0,2,0,1,0,1,1,1,0,0,164,55,0.34,0.04,0.01,0,0,0,1,20,2,1
0,105,146,0,0,0,0,0,0,2,2,0,0,255,253,0.99,0.01,0,0,0,0,3,50,2,1
20,220,764,0,4,0,1,0,1,1,1,0,0,180,39,0.22,0.02,0.01,0,0,0,1,20,2,0
0,12,0,0,0,0,0,0,0,1,1,0,0,13,39,1,0,1,0.1,0,0,1,20,2,1
0,122,174,0,0,1,0,0,0,1,1,0,0,255,176,0.69,0.02,0,0,0,0,1,61,2,1
0,105,146,0,0,0,0,0,0,1,1,0,0,255,248,0.97,0.01,0.01,0,0,0,3,50,2,1
0,740,0,0,0,0,0,0,0,2,2,0,0,180,50,0.13,0.02,0.13,0.04,0.01,0,1,20,2,0
0,10220,0,0,0,0,0,0,0,3,3,0,0,122,9,0.07,0.04,0.07,0,0.01,0.11,1,20,9,0
282,158,595,0,2,0,1,0,1,2,1,1,0,255,18,0.07,0.93,0,0,0,0,1,20,2,1
0,12,0,0,0,0,0,0,0,1,1,0,0,7,9,1,0,1,0.22,0,0,1,20,2,1
0,0,0,0,0,0,0,0,0,1,1,0,0,255,29,0.11,0.55,0,0,0,0,1,25,1,0
0,43,127,0,0,0,0,0,0,87,165,0,0.01,181,109,0.6,0.02,0.01,0,0,0,3,12,2,0
0,54,55,0,0,0,0,0,0,511,511,0,0,255,255,1,0,1,0,0,0,3,50,2,0
0,52,53,0,0,0,0,0,0,506,506,0,0,255,254,1,0.01,0.76,0,0,0,3,50,2,0
0,30,0,0,0,0,0,0,0,4,1,0.5,0,255,1,0,0.01,0,0,0,0,2,15,2,0
0,207,1295,0,0,0,1,0,0,4,4,0,0,5,153,1,0,0.2,0.03,0,0.56,1,25,2,0
0,105,147,0,0,0,0,0,0,1,1,0,0,10,10,1,0,0.1,0,0,0,3,50,2,1
0,123,174,0,0,1,0,0,0,1,1,0,0,255,159,0.62,0.02,0,0,0,0,1,61,2,1
0,0,83,0,0,0,1,0,0,1,1,0,0,255,194,0.76,0.02,0,0,0,0,1,55,2,0
4,28,93,0,0,0,1,0,0,1,1,0,0,255,219,0.86,0.04,0,0,0,0,1,48,2,1
0,1,0,0,0,0,0,0,0,111,15,0.77,0,255,31,0.12,0.78,1,0,0,0,3,50,2,0
0,126,188,0,0,1,0,0,0,1,1,0,0,255,6,0.02,0.02,0,0,0,0,1,61,2,1
0,12,0,0,0,0,0,0,0,1,1,0,0,4,1,0.25,0.5,0.25,0,0,0,1,20,2,1
280,283618,0,0,2,0,0,0,0,2,2,0,0,6,26,1,0,1,0.15,0,0,1,20,2,1
0,124,188,0,0,1,0,0,0,1,1,0,0,255,254,1,0.01,0,0,0.01,0.01,1,61,3,1
0,12,0,0,0,0,0,0,0,1,1,0,0,1,8,1,0,1,0.25,0,0,1,20,2,1
0,51,0,0,0,0,0,0,0,2,2,0,0,255,254,1,0.01,0.01,0,0,0,3,50,2,1
0,41,41,0,0,0,0,0,0,3,3,0,0,255,254,1,0.01,0.01,0,0,0,3,50,2,1
0,368,940,0,0,0,1,0,0,5,5,0,0,255,255,1,0,0,0,0,0,1,25,2,0
0,1,0,0,0,0,0,0,0,9,1,0.56,0,255,1,0,0.36,0.73,0,0,0,3,50,2,0
0,12,0,0,0,0,0,0,0,1,1,0,0,8,5,0.62,0.25,0.62,0,0,0,1,20,2,1
0,41,0,0,0,0,0,0,0,1,1,0,0,255,254,1,0.01,0.01,0,0,0,3,50,2,1
284,162,597,0,2,0,1,0,1,1,1,0,0,5,3,0.6,0.4,0.2,0,0,0,1,20,2,1
0,115,0,0,0,0,0,0,0,40,40,0,0,255,40,0.16,0.04,0.2,0,0,0,3,45,2,0
0,12,0,0,0,0,0,0,0,1,1,0,0,1,23,1,0,1,0.17,0,0.04,1,20,2,1
0,45,51,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.83,0,0,0,3,50,2,0
0,0,8035,0,0,0,0,0,0,1,2,0,1,255,1,0,0.02,0,0,0,0,1,20,2,1
4,32,93,0,0,0,1,0,0,1,1,0,0,127,112,0.87,0.02,0.01,0.02,0,0,1,48,2,1
280,283618,0,0,0,0,0,0,0,2,2,0,0,255,73,0.29,0.02,0.29,0,0,0,1,20,2,1
283,156,591,0,2,0,1,0,1,1,1,0,0,255,100,0.39,0.03,0,0,0.02,0,1,20,2,1
0,19,0,0,0,0,0,0,0,1,1,0,0,178,32,0.16,0.02,0.16,0.06,0,0,1,20,2,0
0,124,188,0,0,1,0,0,0,2,2,0,0,255,254,1,0.01,0,0,0.01,0.01,1,61,2,1
4,27,93,0,0,0,1,0,0,1,1,0,0,255,211,0.83,0.02,0,0,0,0,1,48,2,1
0,46,77,0,0,0,0,0,0,206,205,0.01,0,255,253,0.99,0.01,0.01,0,0,0,3,12,2,0
0,54,51,0,0,0,0,0,0,431,431,0,0,255,255,1,0,0.97,0,0,0,3,50,2,0
0,12,0,0,0,0,0,0,0,2,2,0,0,4,2,0.5,0.5,0.5,0,0,0,1,20,2,1
1,10925,920,0,0,0,1,0,0,1,1,0,0,255,6,0.02,0.98,0,0,0,0,1,55,2,0
4,31,93,0,0,0,1,0,0,1,1,0,0,255,132,0.52,0.02,0,0,0,0,1,48,2,1
282,162,597,0,2,0,1,0,1,1,1,0,0,255,3,0.01,0.08,0,0,0,0,1,20,2,1
3054,777,124974,0,4,0,1,1,0,1,1,0,0,17,7,0.41,0.12,0.06,0,0,0,1,61,2,0
0,53,51,0,0,0,0,0,0,509,509,0,0,255,255,1,0,1,0,0,0,3,50,2,0
4,32,93,0,0,0,1,0,0,1,1,0,0,97,82,0.84,0.03,0.01,0.02,0,0,1,48,2,1
0,45,42,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.87,0,0,0,3,50,2,0
4,32,93,0,0,0,1,0,0,1,1,0,0,255,240,0.94,0.01,0,0,0,0,1,48,2,1
0,122,174,0,0,1,0,0,0,1,1,0,0,255,253,0.99,0.01,0,0,0,0,1,61,2,1
0,12,0,0,0,0,0,0,0,1,1,0,0,5,17,1,0,1,0.18,0,0,1,20,2,1
0,55,53,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.85,0,0,0,3,50,2,0
26,109,131,0,0,0,0,0,0,1,1,0,0,21,5,0.24,0.14,0.05,0,0,0,1,61,2,1
0,53,51,0,0,0,0,0,0,505,505,0,0,255,255,1,0,0.93,0,0,0,3,50,2,0
0,44,133,0,0,0,0,0,0,93,173,0,0.01,255,254,1,0.01,0,0,0,0,3,12,2,0
0,49,0,0,0,0,0,0,0,4,4,0,0,255,253,0.99,0.01,0.01,0,0,0,3,50,2,1
0,244,4498,0,0,0,1,0,0,1,1,0,0,255,225,0.88,0.05,0,0,0,0,1,25,2,0
0,44,0,0,0,0,0,0,0,4,4,0,0,255,255,1,0,0,0,0,0,3,50,2,1
4,32,93,0,0,0,1,0,0,1,1,0,0,113,98,0.86,0.03,0.01,0.02,0,0,1,48,2,1
283,162,597,0,2,0,1,0,1,1,1,0,0,255,30,0.12,0.03,0,0,0.4,0,1,20,2,1
0,47,0,0,0,0,0,0,0,4,4,0,0,255,253,0.99,0.01,0,0,0,0,3,50,2,1
0,53,50,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.83,0,0,0,3,50,2,0
4,28,93,0,0,0,1,0,0,2,1,1,0,255,249,0.98,0.01,0,0,0,0,1,48,2,1
282,160,599,0,2,0,1,0,1,1,1,0,0,188,88,0.47,0.03,0.01,0,0,0,1,20,2,1
0,53,55,0,0,0,0,0,0,510,510,0,0,255,255,1,0,0.87,0,0,0,3,50,2,0
0,607,0,0,0,0,0,0,0,2,2,0,0,255,6,0.02,0.02,0.02,0,0,0,1,20,2,0
0,1,0,0,0,0,0,0,0,112,2,0.99,0,255,2,0.01,0.85,1,0,0,0,3,50,2,0
0,151,0,0,0,0,0,0,0,2,2,0,0,115,55,0.23,0.21,0.4,0.05,0.01,0.02,1,20,2,0
0,43,43,0,0,0,0,0,0,4,4,0,0,255,255,1,0,0.01,0,0,0,3,50,2,1
0,45,0,0,0,0,0,0,0,5,5,0,0,255,255,1,0,0.01,0,0,0,3,50,2,1
0,43,0,0,0,0,0,0,0,4,4,0,0,255,254,1,0.01,0.02,0,0,0,3,50,2,1
0,42,0,0,0,0,0,0,0,5,5,0,0,255,255,1,0,0.02,0,0,0,3,50,2,1
0,12,0,0,0,0,0,0,0,1,1,0,0,255,34,0.13,0.03,0.13,0,0.02,0,1,20,2,1
0,105,146,0,0,0,0,0,0,3,3,0,0,194,193,0.99,0.01,0.01,0,0,0,3,50,2,0
283,160,597,0,2,0,1,0,1,1,1,0,0,9,7,0.78,0.22,0.11,0,0,0,1,20,2,1
0,44,44,0,0,0,0,0,0,162,162,0,0,255,255,1,0,0,0,0,0,3,12,2,0
0,105,146,0,0,0,0,0,0,2,2,0,0,237,236,1,0.01,0,0,0,0,3,50,2,0
0,105,146,0,0,0,0,0,0,2,2,0,0,188,187,0.99,0.01,0.01,0,0,0,3,50,2,0
0,0,0,0,0,0,0,0,0,56,3,0.82,0,65,3,0.05,0.74,0.86,0,0.02,0.33,1,50,1,0
0,2727,334,0,0,0,1,0,0,1,1,0,0,255,31,0.12,0.03,0,0,0,0,1,55,2,0
6,28,93,0,0,0,1,0,0,1,1,0,0,255,251,0.98,0.01,0,0,0,0,1,48,2,1
0,120,188,0,0,1,0,0,0,1,1,0,0,255,164,0.64,0.02,0,0,0,0,1,61,3,1
0,125,174,0,0,1,0,0,0,1,1,0,0,255,148,0.58,0.02,0,0,0,0,1,61,2,1
0,1,0,0,0,0,0,0,0,84,11,0.46,0,255,17,0.07,0.59,0.91,0,0,0,3,50,2,0
280,283618,0,0,0,0,0,0,0,2,2,0,0,6,8,1,0,1,0.25,0,0,1,20,2,1
0,53,57,0,0,0,0,0,0,510,510,0,0,255,255,1,0,0.87,0,0,0,3,50,2,0
0,44,0,0,0,0,0,0,0,1,1,0,0,255,255,1,0,0.01,0,0,0,3,50,2,1
0,42,124,0,0,0,0,0,0,77,156,0,0.01,255,255,1,0,0,0,0,0,3,12,2,0
0,28,0,0,0,0,0,0,0,38,38,0,0,58,38,0.66,0.05,0.66,0,0,0,3,50,2,0
0,44,136,0,0,0,0,0,0,143,223,0,0.01,255,255,1,0,0,0,0,0,3,12,2,0
0,125,174,0,0,1,0,0,0,2,2,0,0,255,254,1,0.01,0,0,0.01,0.01,1,61,2,1
0,239,3222,0,0,0,1,0,0,4,4,0,0,255,229,0.9,0.02,0,0,0,0,1,25,2,0
0,28,0,0,0,0,0,0,0,83,83,0,0,255,83,0.33,0.02,0.33,0,0.19,0,3,50,2,0
0,48,0,0,0,0,0,0,0,3,3,0,0,255,254,1,0.01,0.01,0,0,0,3,50,2,1
0,44,74,0,0,0,0,0,0,155,155,0,0,255,255,1,0,0.01,0,0,0,3,12,2,0
0,52,50,0,0,0,0,0,0,503,503,0,0,255,255,1,0,0.82,0,0,0,3,50,2,0
